shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
15261,17.973869922751753,Open Play,0.6802060000000001,26.42415668599182,0.3178746048139552,1,0,2,6,2,0,forward,Normal,Right Foot,1,0,86.10249,0.04879844,18.743237514163653,0
15262,29.13176959952828,Free Kick,1.396815,20.855853924484123,0.5459504173223803,6,0,1,1,0,1,forward,Normal,Left Foot,1,0,86.10249,0.04879844,18.743237514163653,0
15263,9.90201999594022,Open Play,1.3187870000000002,7.508430092153032,0.2629947316809197,1,0,2,5,2,0,midfield,Volley,Right Foot,1,0,27.521809,1.3954927,28.288076962286173,0
15264,26.24880949681337,Open Play,0.653469,40.168408136902244,0.47007838851840705,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,27.521809,1.3954927,28.288076962286173,0
15265,10.028459502834924,Open Play,0.875102,11.459760693993301,0.2378359274574505,1,0,4,7,3,1,forward,Normal,Other,1,0,35.45321,1.2642096,26.657369587712694,0
15266,21.651096969899694,Open Play,0.0548,395.0930103996295,0.5377575722189998,2,0,3,6,2,1,midfield,Normal,Left Foot,1,0,16.464810999999997,2.0643263,16.060503837946385,0
15267,14.70306090581142,Open Play,0.0734,200.31418127808467,0.2845776034329651,2,0,4,5,4,0,midfield,Half Volley,Right Foot,1,0,16.464810999999997,2.0643263,16.060503837946385,0
15268,10.090094152187085,Open Play,0.897967,11.236597950912543,0.6617715008413477,1,1,7,11,5,2,defender,Normal,Head,1,0,35.275486,1.8405292000000002,35.776356226901605,0
15269,22.432119828495928,Open Play,0.135,166.16385058145133,0.7419472680059173,1,0,2,8,2,0,midfield,Normal,Right Foot,1,0,8.080223,0.6360755,10.838226187016357,0
15270,20.151674868357716,Open Play,0.754105,26.72263791959703,0.7004297343777576,3,0,2,5,2,0,defender,Normal,Right Foot,1,0,30.822882,2.0939665,10.707222395969833,0
15271,23.75478899085403,Free Kick,0.7243,32.79689215912471,1.2126118229284684,1,0,1,1,0,1,midfield,Normal,Right Foot,1,0,30.822882,2.0939665,10.707222395969833,0
15272,11.681181447096872,Open Play,2.6149,4.467161821521615,0.6449673834022963,3,2,6,12,5,1,defender,Normal,Head,1,0,44.005109999999995,1.7953810000000001,21.898538611220346,0
15273,19.33959668659097,Open Play,1.406018,13.754871336349154,0.4048917862850834,6,0,2,6,2,0,defender,Half Volley,Left Foot,1,0,44.005109999999995,1.7953810000000001,21.898538611220346,0
15274,29.713464961192265,Open Play,0.3266,90.97815358601429,0.05132474841563138,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,13.0,0.0,6.954846993366146,0
15275,19.65426162439078,Open Play,0.0159,1236.1170832950174,0.8389746021650795,4,0,2,6,2,0,midfield,Normal,Right Foot,1,0,4.648656,1.8993494999999998,6.434499610590211,0
15276,7.1281133548787,Open Play,0.0564,126.38498856167908,0.9353433339708932,1,1,9,12,6,3,defender,Normal,Head,1,0,38.33797,1.7385179,25.66816465853403,0
15277,23.68121618498509,Open Play,0.9592,24.68850728209455,0.4279484963214821,2,0,3,4,2,1,midfield,Normal,Right Foot,1,0,38.33797,1.7385179,25.66816465853403,0
15278,18.973665961010283,Open Play,0.1136,167.02170740325946,0.5070985043923371,2,0,5,6,4,1,forward,Half Volley,Left Foot,1,0,13.603309,1.5928514999999999,12.596822317914436,0
15279,10.987720418721986,Open Play,0.36,30.521445607561073,0.5383745133462301,4,0,3,7,3,0,midfield,Normal,Left Foot,1,0,13.603309,1.5928514999999999,12.596822317914436,1
15280,19.25201288177421,Open Play,1.5401,12.500495345610164,0.8749019817490585,2,0,2,4,2,0,forward,Normal,Right Foot,1,0,13.603309,1.5928514999999999,12.596822317914436,0
15281,19.60229578391265,Open Play,0.6666,29.406384314300407,1.1187536126691615,1,0,1,5,1,0,forward,Normal,Left Foot,1,0,13.705838,0.5191460999999999,9.079690476088206,0
15282,15.559562975867927,Open Play,0.403825,38.530459916716225,0.7967613106617388,1,0,0,1,0,0,midfield,Volley,Left Foot,1,0,45.664974,1.4279701999999999,19.644229389052093,0
15283,21.475567512873788,Open Play,1.3677,15.70195767556759,1.0963964440029892,2,0,2,2,2,0,forward,Normal,Left Foot,1,0,21.560148,0.6472117,13.32416330423051,1
15284,17.840403582878945,Open Play,1.2796,13.94217222794541,0.15602484300105124,1,0,2,6,2,0,midfield,Normal,Left Foot,1,0,21.560148,0.6472117,13.32416330423051,0
15285,24.91605907843373,Open Play,0.6121,40.7058635491484,0.9650265900449538,1,0,2,2,2,0,forward,Normal,Right Foot,1,0,9.310746,0.42040536,14.913945710547653,0
15286,31.602531544165878,Free Kick,0.2915,108.41348728701848,0.1134349918072164,4,0,2,7,0,2,forward,Normal,Right Foot,1,0,9.310746,0.42040536,14.913945710547653,0
15287,10.200490184299973,Open Play,1.3929,7.3232035209275415,0.3652014497881728,3,0,3,9,2,1,defender,Normal,Head,1,0,31.065414,1.7618788,26.324391876262318,0
15288,14.120906486483081,Open Play,0.657169,21.487481129638013,1.055911550390672,1,1,2,7,2,0,defender,Normal,Right Foot,1,0,31.065414,1.7618788,26.324391876262318,0
