shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
10928,17.901117283566414,Open Play,1.169156,15.311145205230451,0.23046780835398978,3,0,0,1,0,0,midfield,Normal,Right Foot,1,0,23.821419,2.225212,14.039025774038485,0
10929,19.009734348485782,Open Play,3.9237,4.844849083387054,0.5263359244477238,1,1,3,5,3,0,forward,Lob,Head,1,0,17.839283,0.7378151,5.381817443094105,1
10930,15.155856953666458,Open Play,0.7102,21.340266056978958,0.6258464424641889,1,0,1,6,1,0,midfield,Normal,Right Foot,1,0,44.91069,0.9642659,19.956616532588814,0
10931,6.378871373526827,Open Play,0.823511,7.745945559351153,0.3832841477456854,1,1,2,5,2,0,forward,Normal,Right Foot,1,0,13.881283,1.4625257,17.87903446871604,0
10932,22.622555116520324,Open Play,0.854925,26.461449971073865,0.47018346364673735,1,0,2,7,2,0,midfield,Normal,Right Foot,1,0,11.840608,0.27365932,11.00428261384065,0
10933,12.304470732217618,Open Play,0.3759,32.733361884058574,0.4816636775548617,2,0,2,7,2,0,midfield,Normal,Right Foot,1,0,58.801445,0.748111,15.10052531085316,0
10934,11.815244390193541,Open Play,1.632091,7.239329418637528,0.28053679173832197,1,1,4,6,3,1,midfield,Normal,Head,1,0,33.121746,1.6070342,24.093798736528736,0
10935,27.1016604657353,Open Play,0.5785,46.84815983705324,0.13569237724763852,7,0,1,1,1,0,midfield,Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
10936,11.837651794169316,Open Play,1.011796,11.699642807610742,0.46022296485491165,1,1,3,5,3,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
10937,23.839882550046255,Open Play,0.8345,28.567864050384966,1.0956925905207697,1,0,0,2,0,0,defender,Normal,Right Foot,1,0,14.024621,0.66917306,11.556394840563515,0
10938,7.881624198095218,Open Play,0.973554,8.095723707257346,0.0934767811585896,1,0,3,7,2,1,forward,Normal,Other,1,0,-1.0,-1.0,-1.0,0
10939,26.79888057363591,Open Play,1.2146,22.0639556838761,0.23171684119045052,5,0,0,0,0,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
10940,26.931208662070855,Open Play,0.652295,41.286854355883236,0.21488427092496568,2,0,2,6,2,0,forward,Normal,Right Foot,1,0,9.3085985,2.4551072,10.013239879435979,1
10941,13.306013678032956,Open Play,0.450992,29.503879620997616,0.39205701851526653,1,0,3,5,3,0,forward,Normal,Right Foot,1,0,43.145916,1.4639783,19.881325229838072,0
10942,13.559129765585991,Open Play,0.5988,22.64383728387774,0.634242114131161,1,1,3,5,2,1,midfield,Normal,Head,1,0,47.512947,1.7442493,25.17679660588954,0
10943,37.61980861195335,Open Play,1.102754,34.11441591864854,0.127716326425125,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,9.15478,0.70033264,8.396038563209936,0
10944,16.92394753005339,Open Play,0.828966,20.415731803298797,0.28220283980808303,1,1,2,6,2,0,forward,Normal,Head,1,0,34.43835,1.0941625,20.678204774135107,0
10945,27.95442719856732,Free Kick,1.314062,21.273293953076276,1.0156617009225826,1,0,0,0,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
10946,3.701351104664352,Open Play,0.006332,584.5469211409273,0.8366353308008669,2,0,5,7,4,1,midfield,Normal,Head,1,0,12.965339,1.2490457,21.535711817158614,0
10947,8.02309167341369,Open Play,0.464771,17.26246188642082,0.3179482913512913,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,5.1195703,1.354246,4.979128982390769,1
10948,31.04126286090822,Free Kick,1.46544,21.182213438222117,0.7306007564243328,4,0,1,5,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
10949,9.047098982546835,Open Play,1.272569,7.109319009457903,0.6061353309905013,3,2,8,11,5,3,midfield,Normal,Head,1,0,38.462578,1.7829791,22.51218111590421,0
10950,32.76339420756037,Open Play,1.762402,18.59019350157363,0.1899882879187157,1,0,1,4,1,0,forward,Normal,Left Foot,1,0,14.3,1.5707964,8.01043260817445,0
10951,35.09601116936226,Free Kick,0.422,83.16590324493426,0.3886652985652434,6,0,1,1,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
10952,27.695667531222274,Open Play,1.459909,18.97081772303772,0.061516486757875584,3,0,0,4,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
10953,33.40733452402332,Open Play,0.2631,126.9758058685797,0.054656754602771786,2,0,3,4,2,1,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
10954,31.12715855968867,Open Play,1.1239,27.695665592747286,0.5773954796745778,1,0,0,2,0,0,defender,Volley,Left Foot,1,0,51.866173,1.1978086,17.956092763704195,1
10955,14.993998799519755,Open Play,0.136828,109.58282514923667,0.07785648954296924,1,0,2,2,2,0,midfield,Normal,Left Foot,1,1,11.66619,0.25121558,8.793370080923841,0
10956,16.74305826305338,Open Play,1.141037,14.673545435470874,0.16611955089598737,1,0,3,7,2,1,midfield,Volley,Right Foot,1,0,43.93188,0.7548119,26.13524250997866,0
10957,4.531004303683681,Open Play,0.0549,82.5319545297574,0.9357695914045827,3,3,8,12,6,2,midfield,Normal,Head,1,0,38.820744,1.7181578,21.535971307298926,0
10958,21.93649926492374,Open Play,1.31668,16.660463639550795,0.09450437915273198,5,0,0,5,0,0,midfield,Normal,Left Foot,1,0,9.617692,2.7011967,8.154732941186767,0
10959,8.53814968245462,Open Play,1.38092,6.18294302526911,0.6910842120702684,3,0,5,9,4,1,forward,Normal,Head,1,0,33.836224,1.3925289,22.290002103751565,0
10960,13.843771162512043,Open Play,0.561455,24.656955878052635,0.2828092112996028,5,0,2,6,1,1,midfield,Volley,Right Foot,1,0,47.880684,1.8026046,20.740139063089146,0
10961,7.147027354082253,Open Play,0.0507,140.96700895625744,0.9048270894157856,0,1,4,7,3,1,midfield,Normal,Head,0,0,48.73705,0.9662898,21.159662033564565,0
10962,24.111822826157294,Open Play,0.0914,263.8055013802767,0.5688478584213591,3,0,2,3,2,0,forward,Normal,Right Foot,1,0,16.62077,2.3774679,8.157433196856275,0
10963,33.59434476217687,Open Play,1.987309,16.904439501948044,0.1126706412719752,3,0,0,4,0,0,midfield,Normal,Right Foot,1,0,14.458907,2.2876744,12.824967903473912,0
10964,25.653459805648048,Open Play,0.7431,34.52221747496709,0.8251781618684751,3,0,1,4,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
10965,15.716551784663205,Open Play,0.973469,16.144891911979943,0.06701359804480497,2,0,3,9,2,1,defender,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
10966,11.81058846967415,Open Play,0.431099,27.396464546830657,1.29161638632702,1,0,1,4,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
10967,13.483323032546533,Open Play,1.497458,9.00414103937909,0.06340695196683178,6,0,5,9,4,1,defender,Normal,Head,1,0,45.37246,1.8590865,23.448299021455256,0
10968,22.01454064930722,Open Play,0.0457,481.71861377039875,0.2543680585532659,4,0,2,3,2,0,forward,Normal,Right Foot,1,0,5.491812,2.1486983,9.646791150186267,0
10969,15.254179755070409,Open Play,1.037129,14.70808332914267,0.650421413543525,2,0,1,3,1,0,forward,Normal,Left Foot,1,0,14.480677,2.2239656,10.006687015247133,0
10970,31.22963336320169,Open Play,0.973623,32.07569394231822,0.4728357118439639,2,0,0,2,0,0,defender,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
10971,7.762087348130006,Open Play,0.7044,11.019431215403188,0.9646609958043959,1,0,2,6,2,0,forward,Volley,Right Foot,1,0,18.24637,1.4994888,23.18176788451742,0
10972,24.424782496472712,Open Play,1.1749,20.788818194291185,0.8450675059564968,2,0,2,3,2,0,midfield,Normal,Right Foot,1,0,9.873702,2.161608,8.545604425774771,0
10973,20.70193227696391,Open Play,0.163942,126.27595294045399,0.6774601741345193,1,0,6,7,5,1,midfield,Normal,Left Foot,1,0,3.6359317,2.1206496,4.497132705676652,0
10974,12.261321299109655,Open Play,0.6603,18.569318944585273,1.0699166477054456,1,1,2,4,2,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
10975,9.693812459502192,Open Play,0.4594,21.101028427301248,0.4391126559380708,1,1,2,5,2,0,midfield,Normal,Head,1,0,41.246212,1.1776837,18.170137421709555,0
10976,23.216588896735026,Open Play,0.2302,100.85399173212436,0.273891627102381,3,0,3,5,3,0,defender,Normal,Right Foot,1,0,23.417088,1.3817757,16.90764460501473,0
10977,20.120636172845032,Open Play,0.1111,181.1038359391992,1.023056313078994,2,0,1,6,1,0,forward,Normal,Right Foot,1,0,10.04241,0.66541,9.140656849160836,0
10978,28.517012466245482,Free Kick,1.280499,22.27023407768806,0.06799537498565622,6,0,1,6,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
10979,8.200609733428365,Open Play,0.8247,9.943748918913988,0.44394572508799696,0,1,2,10,1,1,forward,Normal,Head,0,0,9.144397,1.6693769,19.59373728674409,1
10980,19.20026041490062,Open Play,0.1911,100.47232032915029,1.0296152120485718,1,0,2,2,2,0,midfield,Half Volley,Left Foot,1,0,33.250114,0.90263116,19.276913977578335,0
10981,5.122499389946281,Open Play,0.1854,27.62944654771457,0.19739555984988008,1,1,4,8,4,0,defender,Normal,Other,1,0,9.550916,1.8793026,19.802853382581336,0
10982,15.446682491719697,Open Play,0.5711,27.047246527262644,0.4908517803980194,1,0,2,3,2,0,midfield,Normal,Right Foot,1,0,17.673992,0.176311,10.74015082153537,1
10983,25.401771591761083,Open Play,0.9855,25.775516582203025,0.1677013202429711,2,0,1,6,1,0,midfield,Normal,Left Foot,1,0,15.041609,1.3016288,13.856848416850598,1
10984,30.632335856085152,Free Kick,1.101489,27.809933513712032,0.3694281131375933,7,0,1,2,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
10985,28.095907175245294,Open Play,0.98807,28.43513837607183,0.7018720200576545,2,0,1,4,1,0,midfield,Normal,Left Foot,1,0,12.611503,2.6814911,8.771657142129982,0
10986,12.054044964243326,Open Play,2.260501,5.332466105630267,0.06297966243294484,1,0,2,7,2,0,midfield,Normal,Right Foot,1,0,9.167879,1.8131295,12.064585745162702,0
10987,12.139604606411204,Open Play,0.5422,22.38953265660495,0.4934401158287296,1,0,3,6,3,0,midfield,Normal,Right Foot,1,1,17.018225,0.7105383,18.22860488905249,1
10988,9.078546139112808,Open Play,0.674075,13.46815434352677,0.9621070194674844,1,0,3,6,2,1,midfield,Overhead Kick,Left Foot,1,0,3.8483763,1.1420183,3.1520814816764426,1
10989,17.961069010501575,Open Play,1.5801,11.367045763243828,0.5915997103351116,1,0,2,6,2,0,midfield,Normal,Left Foot,1,0,28.630928,1.0070138,19.406403793253848,0
10990,24.763077353188557,Open Play,0.943784,26.238077095170674,0.016325080201475783,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,16.144348,0.8379812,14.077737056582183,0
10991,22.94907405539492,Open Play,0.793617,28.9170645984082,0.23571013348567058,2,0,0,4,0,0,midfield,Normal,Left Foot,1,0,13.267253,1.8066344,7.280898319816759,0
10992,16.058019803201145,Open Play,0.864892,18.56650287342367,0.9894161429899965,1,0,1,5,1,0,midfield,Normal,Left Foot,1,0,13.006152,0.030759526,7.65337906926638,0
10993,22.63448696127217,Open Play,1.495352,15.136561131607923,0.6716061562537403,1,0,1,2,1,0,midfield,Lob,Right Foot,1,0,34.736294,0.5616509,14.999046703398712,0
10994,14.353396810511438,Open Play,0.4494,31.939022720319173,0.43069251138650827,1,0,1,3,1,0,midfield,Normal,Left Foot,1,1,21.444347,0.56601393,27.971130063301192,0
10995,17.17352613763405,Open Play,0.1131,151.8437324282409,0.24344020280217712,1,1,4,4,4,0,forward,Normal,Left Foot,1,0,10.963576,1.8290485,15.815891602614824,0
10996,35.2432972350772,Open Play,1.127969,31.244916513731496,0.09248899412353676,1,0,0,2,0,0,midfield,Normal,Right Foot,1,0,13.877319,2.4071708,13.920975806049775,0
10997,30.217379105408863,Open Play,1.728733,17.479494580949666,0.6391627412176615,1,0,3,6,2,1,midfield,Normal,Right Foot,1,0,3.5608988,2.4756234,3.8198871089390467,0
10998,26.004807247891687,Open Play,2.160305,12.03756286630438,0.5295895987820763,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,23.769728,1.0318198,15.97797383804416,0
10999,12.788275880665074,Open Play,0.7698,16.61246542045346,0.19436526609501795,2,0,3,8,2,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,1
11000,12.831601614763455,Open Play,0.7188,17.851421278190674,0.06712588820210044,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,29.451654,1.8388351,12.030344706793729,0
11001,29.86452745315084,Open Play,0.80972,36.88253649798799,0.508851043782806,1,0,1,4,1,0,midfield,Normal,Left Foot,1,0,4.604346,3.0981417,10.431231928610202,0
11002,9.43398113205661,Open Play,2.1451,4.397921370591866,0.47212198240377623,1,1,3,7,2,1,forward,Normal,Head,1,0,36.71294,1.7681919,18.708203176862213,0
11003,38.521941799447234,Open Play,2.114531,18.21772383542603,0.07001523733399287,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,12.5028,1.442473,11.251153827748515,0
11004,18.146625030566984,Open Play,0.242898,74.70882852294784,0.5866194785651032,1,0,3,7,3,0,defender,Normal,Right Foot,1,0,8.221922,0.07304057,14.549009883648912,0
11005,27.983030572116373,Open Play,0.1207,231.83952420974626,0.5386943725972466,2,0,1,2,1,0,midfield,Normal,Left Foot,1,0,5.3366656,2.9147937,4.342876508465387,0
11006,16.273291000900837,Open Play,0.416651,39.05736695915967,0.53794425780097,1,0,3,6,2,1,midfield,Normal,Right Foot,1,1,16.012495,2.051202,20.458023662959594,0
11007,15.07912464302885,Open Play,0.6639,22.71294568915326,0.994783556350944,1,0,3,5,2,1,defender,Normal,Left Foot,1,0,7.302739,1.5434059,9.50065986878904,0
11008,29.77549327886945,Open Play,0.3355,88.74960738858256,0.6615902147479774,1,0,2,4,2,0,defender,Normal,Right Foot,1,0,21.428253,1.5194397,11.718591083288196,0
11009,12.060265337047937,Open Play,0.3717,32.44623442843137,1.1611502181700593,1,0,2,6,2,0,forward,Normal,Left Foot,0,0,11.322544,2.8366003,9.001162164002588,0
11010,8.769264507357505,Open Play,0.0387,226.59598210226113,0.5302157727766299,1,0,3,5,2,1,forward,Normal,Head,1,1,-1.0,-1.0,-1.0,0
11011,18.29371476764629,Open Play,0.8065,22.682845341160927,0.62482088271014,1,0,4,8,4,0,midfield,Normal,Left Foot,1,0,5.234501,3.026716,4.5990703732068265,1
11012,8.579627031520655,Open Play,1.044691,8.21259782224663,0.41987995720555216,0,1,3,8,2,1,midfield,Normal,Head,0,1,43.78881,0.44628468,22.899702623327627,0
11013,11.645600027478185,Open Play,1.226591,9.494281327254305,1.0346503047826625,0,0,1,2,1,0,forward,Normal,Left Foot,0,1,23.384825,0.35827017,12.512633996814348,1
11014,20.957099035887577,Open Play,0.0288,727.6770498572075,0.5734405261548289,3,0,3,7,3,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11015,5.651548460377916,Open Play,1.102501,5.126116402958289,0.4563484685571093,0,0,1,3,1,0,forward,Normal,Right Foot,0,0,20.739576,1.3421905,11.59112109492609,1
11016,31.49857139617605,Open Play,1.129991,27.87506395730236,0.7936624380570995,1,0,0,1,0,0,defender,Normal,Right Foot,1,0,24.507345,1.5463114,9.192552827278282,0
11017,21.992044015961774,Open Play,0.2113,104.07971611908081,0.6497057861498097,2,0,2,5,2,0,midfield,Normal,Right Foot,1,0,44.75377,0.8391438,10.669713248700598,0
11018,17.564168070250297,Open Play,0.228951,76.71583906709427,0.14189705460416394,2,0,4,5,3,1,forward,Normal,Right Foot,1,0,4.920366,2.226492,3.89515978471898,0
11019,14.90134222142422,Open Play,0.61829,24.100894760426694,0.2747504281231835,1,1,2,5,2,0,forward,Normal,Right Foot,1,0,21.844908,0.7076332,24.781517723722107,0
11020,24.23303530307337,Open Play,1.031979,23.48210118914568,0.5829135889557341,1,0,0,4,0,0,midfield,Normal,Right Foot,1,0,49.912323,1.2275028,23.18148016808255,0
11021,32.23740063962974,Open Play,0.1261,255.6494896084833,0.3975674881340135,1,0,1,4,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11022,19.327959023135374,Open Play,0.783581,24.666191527277174,1.1228030162360298,1,0,2,3,2,0,forward,Normal,Right Foot,1,1,17.670597,0.20516455,12.074533671622243,0
11023,6.262587324740476,Open Play,1.3241,4.729693621886924,0.3115468269026875,1,0,2,3,2,0,forward,Normal,Right Foot,1,0,17.70226,1.6783344,17.809992386703176,1
11024,18.681541692269406,Free Kick,1.452797,12.859017255865346,0.05549850524571683,5,0,1,1,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11025,7.280109889280518,Open Play,0.7654,9.511510176744864,1.3909428270024184,1,0,4,7,3,1,midfield,Volley,Right Foot,0,0,-1.0,-1.0,-1.0,0
11026,21.2602916254693,Open Play,1.451247,14.649671369153081,0.844153986113171,4,0,0,6,0,0,defender,Normal,Left Foot,1,0,12.369317,2.896614,5.603060734214976,0
11027,11.661903789690601,Open Play,0.0291,400.7527075495052,0.19739555984988075,2,0,6,9,4,2,midfield,Normal,Head,1,0,51.613953,0.6202495,18.704773357344266,0
11028,19.849433241279208,Open Play,2.0556,9.656272252033084,0.5404195002705842,3,0,1,4,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11029,14.866068747318506,Open Play,1.00595,14.778138821331584,0.9048270894157867,3,0,0,4,0,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,1
11030,21.2602916254693,Open Play,1.577,13.481478519638111,0.5585993153435624,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
11031,39.0,Open Play,2.700532,14.441598914584238,0.29654580906970046,1,0,0,2,0,0,midfield,Normal,Left Foot,1,0,12.206555,0.9600704,10.580437583142889,0
11032,8.602325267042627,Open Play,0.4227,20.350899614484568,0.9097531579442097,4,0,6,14,4,2,forward,Normal,Head,1,0,34.525352,1.7454685,15.126775763785549,0
11033,39.05124837953327,Open Play,2.917961,13.383060424568137,0.15264932839526515,2,0,2,2,2,0,midfield,Normal,Left Foot,1,0,10.29563,0.5070985,6.096778670567301,0
11034,14.422205101855956,Open Play,1.1122,12.967276660543028,0.7853981633974483,2,0,1,1,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11035,5.385164807134504,Open Play,1.044842,5.154047030206006,0.8760580505981934,2,0,2,9,2,0,midfield,Diving Header,Head,1,0,26.0,1.1760052,22.04510768187214,0
11036,30.886890422961002,Free Kick,2.238315,13.799170547023543,1.120135000714263,0,0,1,2,0,1,midfield,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
11037,19.235384061671343,Open Play,2.23301,8.614105651865124,0.9652516631899266,0,0,1,2,1,0,midfield,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
11038,39.66106403010388,Open Play,1.711297,23.176026154492106,0.4993467216801301,3,0,0,3,0,0,midfield,Normal,Right Foot,1,0,10.0,1.5707964,8.949691101411636,0
11039,17.804493814764857,Open Play,1.076861,16.533697306119226,0.8198672643969563,1,0,0,3,0,0,midfield,Volley,Left Foot,1,1,-1.0,-1.0,-1.0,0
11040,22.561028345356956,Open Play,0.2285,98.73535380900199,0.04542327942157701,2,0,1,4,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11041,3.1622776601683795,Open Play,0.967044,3.2700452721576054,0.7853981633974483,1,0,3,4,3,0,midfield,Normal,Head,1,0,34.0147,1.541393,17.782676026448087,1
11042,36.87817782917155,Open Play,2.2078,16.70358629820253,0.11065722117389565,2,0,0,1,0,0,midfield,Normal,Left Foot,1,0,15.811388,2.176341,17.17695632899717,0
11043,2.23606797749979,Open Play,1.918621,1.165455802631051,0.982793723247329,6,0,10,15,8,2,defender,Normal,Head,1,0,38.052597,1.6233793,14.910149526603062,0
11044,32.7566787083184,Open Play,3.157351,10.37473461402245,0.4346702151492448,4,0,0,0,0,0,midfield,Normal,Right Foot,1,0,19.723083,2.6098685,14.126977466492008,0
11045,18.788294228055936,Open Play,1.360113,13.813774464368723,0.6146629519221655,1,0,1,4,1,0,midfield,Volley,Right Foot,1,0,9.899495,0.7853982,4.063665258655911,0
11046,21.2602916254693,Open Play,1.9728,10.77670905589482,0.960070362405688,1,0,3,6,3,0,midfield,Normal,Right Foot,1,0,33.955853,0.23783593,9.766690739120227,0
11047,20.472664701987377,Open Play,0.283379,72.24481948904956,0.4297622790966885,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,25.059929,1.0714496,20.591559714283758,0
11048,9.929753269845127,Open Play,0.6961,14.264837336367084,1.3363806510710856,1,0,0,3,0,0,defender,Half Volley,Right Foot,1,0,42.72002,1.2860659,20.856329017520704,0
11049,7.125307010929418,Open Play,1.4995,4.751788603487441,0.5748886012700927,4,2,6,16,4,2,midfield,Normal,Head,1,0,38.832977,1.7782925,19.20238128759096,0
11050,20.39313610016861,Open Play,0.6327,32.23192049971331,0.6274882426879329,2,0,4,5,3,1,midfield,Normal,Left Foot,1,0,19.849434,0.7140907,14.355082742079317,1
11051,9.999999999999995,Open Play,0.4161,24.032684450853147,0.1243549945467618,4,1,4,14,2,2,defender,Normal,Head,1,0,42.755116,1.7590178,20.88294575619644,0
11052,20.35386941099898,Open Play,1.1771,17.291538026504952,0.5605095326954049,4,0,0,2,0,0,defender,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11053,8.489994110716454,Open Play,1.005,8.447755334046224,0.6473921397399289,2,0,6,10,5,1,forward,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11054,15.984054554461459,Open Play,0.9894,16.15530074233016,0.4194056639381379,10,0,1,5,1,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11055,28.014282071829005,Open Play,1.2872,21.763736848841678,0.9041035005406253,1,0,2,7,2,0,forward,Normal,Left Foot,1,0,23.345236,2.3864882,8.310763927503068,0
11056,29.37158490786631,Open Play,0.107,274.50079353146083,0.46201362352690034,2,0,1,4,1,0,midfield,Normal,Right Foot,1,0,9.219544,2.2794225,12.725424303852995,0
11057,8.30240928887513,Open Play,0.3581,23.184611250698495,0.31808756711640773,8,0,5,14,4,1,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
11058,6.021627686929843,Open Play,0.2877,20.930231793291078,0.992081381881697,5,0,6,15,5,1,defender,Half Volley,Left Foot,0,0,-1.0,-1.0,-1.0,0
11059,10.782393055347223,Open Play,0.6114,17.635579089544034,0.7638961014112172,3,0,4,8,3,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11060,25.687740266516244,Open Play,0.255299,100.61825650126418,0.03527947359359122,4,0,2,6,2,0,midfield,Normal,Right Foot,1,0,28.86174,1.3258177,15.988554623894759,0
11061,11.56633044660233,Open Play,1.4958,7.732538071000354,0.23281381310673394,4,2,5,8,3,2,defender,Normal,Head,1,0,43.289722,1.6865555,19.42375449536803,0
11062,14.921796138535065,Open Play,0.6276,23.775965803911827,0.870557556017155,1,1,3,3,3,0,midfield,Normal,Left Foot,1,0,25.632011,1.2120256,15.078416458687084,0
11063,22.67443494334534,Open Play,0.3712,61.084145860305334,0.6160221743860875,3,0,1,4,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11064,10.294173109094285,Open Play,0.4,25.73543277273571,0.5337081916392618,1,0,0,4,0,0,forward,Normal,Right Foot,1,0,14.142136,0.7853982,9.557402065770509,0
11065,15.307514494521966,Open Play,0.4953,30.905541075150342,0.9038881225555856,1,0,2,3,2,0,defender,Normal,Left Foot,1,1,13.152946,0.15264933,12.475300585464081,0
11066,3.5171010790137998,Open Play,0.2472,14.227755174004043,0.9641912182003688,5,0,7,11,7,0,forward,Volley,Right Foot,1,0,8.944272,0.4636476,12.471881127509617,0
11067,2.906888370749732,Open Play,0.2283,12.732756770695278,0.9664908199286664,6,0,8,11,8,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11068,23.52806834400139,Open Play,1.1013,21.363904788887126,0.061059376358137823,4,0,0,4,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11069,33.811980125393426,Open Play,1.233232,27.41737169112821,0.1149919722830231,1,0,1,1,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
11070,7.653757247260986,Open Play,0.8347,9.169470764659142,0.8547312970856569,1,0,5,10,3,2,defender,Normal,Head,1,0,36.796738,0.7469556,18.441310083503534,1
11071,15.703502793962874,Open Play,0.1154,136.07888036362976,0.35595773816798537,2,0,2,5,2,0,midfield,Normal,Right Foot,1,0,26.133503,2.1821492,20.855082116995586,0
11072,10.11335750381643,Open Play,2.046458,4.941883734636347,0.02173570684179297,1,0,4,7,3,1,midfield,Normal,Head,1,0,19.92235,1.2490457,18.99899795828799,0
11073,10.112368664165675,Open Play,0.804175,12.574835905326173,0.4191426029666716,2,1,6,13,4,2,defender,Normal,Head,1,0,39.53391,1.8212965,25.179230300949254,0
11074,30.23970899330878,Free Kick,0.3809,79.39015225337039,0.006666567903868324,4,0,1,1,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11075,25.312645061312736,Open Play,0.2226,113.71358967346244,0.3071433596666305,2,0,4,5,3,1,midfield,Normal,Right Foot,1,0,9.847335,2.5366902,7.702858780327727,0
11076,24.835659846277483,Open Play,1.047125,23.717951387157676,0.08279782530853375,2,0,3,8,2,1,forward,Normal,Right Foot,1,0,8.772685,1.1479424,6.543849679087364,0
11077,9.143850392476907,Open Play,0.4852,18.845528426374496,0.2821237321427152,1,0,3,9,2,1,midfield,Normal,Right Foot,0,0,5.6222773,0.89883316,15.492634661747694,0
11078,5.235456045083365,Open Play,0.6835,7.659774755059788,0.3152146997507114,4,0,6,10,4,2,midfield,Overhead Kick,Left Foot,0,0,-1.0,-1.0,-1.0,1
11079,12.976902558006673,Open Play,0.1191,108.9580399496782,0.7298996581517314,2,0,4,9,3,1,forward,Normal,Right Foot,1,0,14.766516,1.665748,14.134289411436724,0
11080,9.604686356149273,Open Play,1.4448,6.64776187441118,0.5280744484263596,2,1,4,9,3,1,defender,Normal,Head,1,0,31.508728,1.710898,27.780575691494242,0
11081,15.579473675320356,Open Play,0.1148,135.70970100453272,1.16316482133727,2,0,3,3,3,0,forward,Normal,Right Foot,1,0,42.037365,0.16006464,12.873178481770742,0
11082,15.321879780235848,Open Play,0.454199,33.7338474550491,0.3832841477456854,2,0,2,3,2,0,midfield,Normal,Left Foot,1,0,37.775257,1.3001329,21.097590256475605,0
11083,17.53082998605599,Open Play,0.2061,85.05982525985439,0.9827937232473292,2,0,1,3,1,0,midfield,Normal,Right Foot,1,0,45.028545,0.07557959,11.02992026775447,0
11084,25.58300216940928,Free Kick,0.4062,62.98129534566539,0.45869715439196274,8,0,1,1,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
11085,10.623088063270488,Open Play,0.5278,20.127108873191528,0.135094438449355,1,0,2,6,1,1,forward,Normal,Head,1,1,37.57672,0.8249256,22.856886567792056,0
11086,15.606408939919527,Open Play,1.0191,15.31391319784077,0.29008693232102795,1,0,2,3,2,0,midfield,Normal,Left Foot,1,0,32.80244,0.6556956,12.928088493167325,0
